Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
01-04-2020,00:00,31-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"99,45",
31-03-2020,17:40,31-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,007185 @ 9.945,6571 EUR",,,,EUR,"99,45",
31-03-2020,17:40,31-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Venta 0,01 @ 9.945,6571 EUR",,,,EUR,"127,45",
31-03-2020,00:00,30-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,00",EUR,"127,45",
30-03-2020,12:25,30-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"127,45",ed9fddb7-4463-499c-b857-0755e39f1cfd
30-03-2020,12:25,30-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,08",EUR,"129,45",ed9fddb7-4463-499c-b857-0755e39f1cfd
30-03-2020,12:25,30-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,"Compra 12 MASMOVIL IBERCOM S.A.@14,07 EUR (ES0184696104)",,EUR,"-168,84",EUR,"129,53",ed9fddb7-4463-499c-b857-0755e39f1cfd
30-03-2020,00:00,29-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,37",
27-03-2020,00:00,26-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,39",
26-03-2020,00:00,25-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,40",
25-03-2020,00:00,24-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,41",
24-03-2020,00:00,23-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"298,42",
23-03-2020,00:00,22-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,02",EUR,"298,45",
20-03-2020,00:00,19-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,46",
19-03-2020,16:37,19-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000001 @ 9.949,1396 EUR",,,,EUR,"298,48",
19-03-2020,00:00,18-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"-0,01",EUR,"298,49",
18-03-2020,16:18,18-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000051 @ 9.949,5334 EUR",,,,EUR,"298,50",
18-03-2020,16:18,18-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,03 @ 9.949,5334 EUR",,,,EUR,"299,00",
18-03-2020,00:00,17-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,Fondos del mercado monetario cambio de precio (EUR),,EUR,"0,00",EUR,"299,00",
17-03-2020,00:55,17-03-2020,,,Comisión por transferencia Trustly/Sofort,,EUR,"-1,00",EUR,"299,00",
17-03-2020,00:55,17-03-2020,,,Ingreso Sofort/Trustly,,EUR,"300,00",EUR,"300,00",
04-03-2020,17:24,04-03-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,000858 @ 9.952,1705 EUR",,,,EUR,"0,00",
03-03-2020,16:24,03-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"8,54",4c45aa8a-13aa-49b1-8952-c11b1bf7f05e
03-03-2020,16:24,03-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,Costes de transacción y/o externos de DEGIRO,,EUR,"-0,02",EUR,"10,54",4c45aa8a-13aa-49b1-8952-c11b1bf7f05e
03-03-2020,16:24,03-03-2020,MASMOVIL IBERCOM S.A.,ES0184696104,"Compra 2 MASMOVIL IBERCOM S.A.@19,22 EUR (ES0184696104)",,EUR,"-38,44",EUR,"10,56",4c45aa8a-13aa-49b1-8952-c11b1bf7f05e
03-03-2020,00:32,03-03-2020,,,Comisión por transferencia Trustly/Sofort,,EUR,"-1,00",EUR,"49,00",
03-03-2020,00:32,03-03-2020,,,Ingreso Sofort/Trustly,,EUR,"50,00",EUR,"50,00",
03-01-2020,16:07,03-01-2020,MORGAN STANLEY EUR LIQUIDITY FUND,LU1959429272,"Conversión fondos del mercado monetario: Compra 0,0001 @ 9.960,774 EUR",,,,EUR,"0,00",
28-12-2019,09:49,28-12-2019,,,Ingreso Sofort/Trustly,,EUR,"1,00",EUR,"1,00",
